medicine_name,department,source_group
Opti-Timolol 0.004% Ophthalmic Suspension Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Ophthalmic Suspension Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Ophthalmic Suspension Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Preservative Free Eye Drops,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Preservative Free Eye Drops 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Preservative Free Eye Drops 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Preservative Free Eye Drops 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Preservative Free Eye Drops Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Preservative Free Eye Drops Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Preservative Free Eye Drops Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Preservative Free Eye Drops Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Preservative Free Eye Drops Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Preservative Free Eye Drops Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Preservative Free Eye Drops Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Sterile Eye Drops,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Sterile Eye Drops 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Sterile Eye Drops 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Sterile Eye Drops 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Sterile Eye Drops Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Sterile Eye Drops Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Sterile Eye Drops Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Sterile Eye Drops Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Sterile Eye Drops Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Sterile Eye Drops Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.004% Sterile Eye Drops Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Drops,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Drops 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Drops 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Drops 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Drops Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Drops Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Drops Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Drops Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Drops Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Drops Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Drops Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Ointment,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Ointment 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Ointment 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Ointment 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Ointment Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Ointment Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Ointment Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Ointment Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Ointment Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Ointment Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Ointment Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Solution,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Solution 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Solution 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Solution 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Solution Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Solution Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Solution Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Solution Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Solution Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Solution Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Eye Solution Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Lubricant Eye Drops,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Lubricant Eye Drops 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Lubricant Eye Drops 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Lubricant Eye Drops 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Lubricant Eye Drops Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Lubricant Eye Drops Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Lubricant Eye Drops Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Lubricant Eye Drops Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Lubricant Eye Drops Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Lubricant Eye Drops Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Lubricant Eye Drops Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ocular Drops,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ocular Drops 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ocular Drops 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ocular Drops 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ocular Drops Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ocular Drops Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ocular Drops Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ocular Drops Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ocular Drops Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ocular Drops Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ocular Drops Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Gel,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Gel 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Gel 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Gel 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Gel Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Gel Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Gel Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Gel Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Gel Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Gel Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Gel Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Solution,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Solution 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Solution 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Solution 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Solution Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Solution Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Solution Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Solution Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Solution Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Solution Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Solution Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Suspension,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Suspension 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Suspension 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Suspension 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Suspension Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Suspension Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Suspension Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Suspension Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Suspension Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Suspension Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Ophthalmic Suspension Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Preservative Free Eye Drops,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Preservative Free Eye Drops 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Preservative Free Eye Drops 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Preservative Free Eye Drops 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Preservative Free Eye Drops Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Preservative Free Eye Drops Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Preservative Free Eye Drops Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Preservative Free Eye Drops Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Preservative Free Eye Drops Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Preservative Free Eye Drops Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Preservative Free Eye Drops Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Sterile Eye Drops,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Sterile Eye Drops 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Sterile Eye Drops 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Sterile Eye Drops 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Sterile Eye Drops Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Sterile Eye Drops Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Sterile Eye Drops Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Sterile Eye Drops Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Sterile Eye Drops Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Sterile Eye Drops Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.005% Sterile Eye Drops Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Drops,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Drops 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Drops 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Drops 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Drops Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Drops Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Drops Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Drops Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Drops Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Drops Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Drops Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Ointment,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Ointment 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Ointment 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Ointment 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Ointment Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Ointment Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Ointment Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Ointment Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Ointment Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Ointment Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Ointment Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Solution,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Solution 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Solution 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Solution 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Solution Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Solution Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Solution Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Solution Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Solution Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Solution Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Eye Solution Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Lubricant Eye Drops,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Lubricant Eye Drops 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Lubricant Eye Drops 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Lubricant Eye Drops 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Lubricant Eye Drops Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Lubricant Eye Drops Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Lubricant Eye Drops Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Lubricant Eye Drops Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Lubricant Eye Drops Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Lubricant Eye Drops Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Lubricant Eye Drops Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ocular Drops,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ocular Drops 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ocular Drops 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ocular Drops 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ocular Drops Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ocular Drops Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ocular Drops Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ocular Drops Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ocular Drops Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ocular Drops Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ocular Drops Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Gel,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Gel 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Gel 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Gel 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Gel Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Gel Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Gel Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Gel Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Gel Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Gel Sterile,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Gel Unit Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Solution,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Solution 10ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Solution 15ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Solution 5ml,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Solution Night Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Solution Ocular Use,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Solution Paediatric,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Solution Preservative Free,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
Opti-Timolol 0.01% Ophthalmic Solution Single Dose,Ophthalmology,Ophthalmology_Balanced_Augmented_10000
